time_h,head_inflow_m3s,Qdiv_71_m3s,Qdiv_89_m3s,Qdiv_150_m3s,Qdiv_194_m3s,Qdiv_287_m3s,Qdiv_349_m3s,Qdiv_383_m3s,supplied_71_m3,supplied_89_m3,supplied_150_m3,supplied_194_m3,supplied_287_m3,supplied_349_m3,supplied_383_m3
8.750000,80.000000,0.000000,0.000000,0.000000,0.000000,10.409372,4.045662,3.567456,250000.000,300000.000,60000.000,80000.000,132864.646,43323.753,31497.047
8.766667,80.000000,0.000000,0.000000,0.000000,0.000000,10.425711,4.054249,3.577391,250000.000,300000.000,60000.000,80000.000,133489.708,43566.755,31711.398
8.783333,80.000000,0.000000,0.000000,0.000000,0.000000,10.441845,4.062748,3.587243,250000.000,300000.000,60000.000,80000.000,134115.744,43810.269,31926.342
8.800000,80.000000,0.000000,0.000000,0.000000,0.000000,10.457777,4.071160,3.597010,250000.000,300000.000,60000.000,80000.000,134742.741,44054.291,32141.875
8.816667,80.000000,0.000000,0.000000,0.000000,0.000000,10.473510,4.079484,3.606691,250000.000,300000.000,60000.000,80000.000,135370.689,44298.815,32357.991
8.833333,80.000000,0.000000,0.000000,0.000000,0.000000,10.489046,4.087721,3.616286,250000.000,300000.000,60000.000,80000.000,135999.574,44543.836,32574.686
8.850000,80.000000,0.000000,0.000000,0.000000,0.000000,10.504388,4.095871,3.625793,250000.000,300000.000,60000.000,80000.000,136629.386,44789.348,32791.953
8.866667,80.000000,0.000000,0.000000,0.000000,0.000000,10.519537,4.103934,3.635213,250000.000,300000.000,60000.000,80000.000,137260.112,45035.347,33009.789
8.883333,80.000000,0.000000,0.000000,0.000000,0.000000,10.534498,4.111910,3.644544,250000.000,300000.000,60000.000,80000.000,137891.742,45281.827,33228.186
8.900000,80.000000,0.000000,0.000000,0.000000,0.000000,10.549272,4.119801,3.653786,250000.000,300000.000,60000.000,80000.000,138524.263,45528.782,33447.141
8.916667,80.000000,0.000000,0.000000,0.000000,0.000000,10.563862,4.127605,3.662939,250000.000,300000.000,60000.000,80000.000,139157.665,45776.209,33666.648
8.933333,80.000000,0.000000,0.000000,0.000000,0.000000,10.578270,4.135324,3.672002,250000.000,300000.000,60000.000,80000.000,139791.937,46024.101,33886.701
8.950000,80.000000,0.000000,0.000000,0.000000,0.000000,10.592498,4.142959,3.680975,250000.000,300000.000,60000.000,80000.000,140427.068,46272.454,34107.296
8.966667,80.000000,0.000000,0.000000,0.000000,0.000000,10.606550,4.150509,3.689858,250000.000,300000.000,60000.000,80000.000,141063.048,46521.262,34328.425
8.983333,80.000000,0.000000,0.000000,0.000000,0.000000,10.620426,4.157974,3.698651,250000.000,300000.000,60000.000,80000.000,141699.865,46770.521,34550.086
9.000000,80.000000,0.000000,0.000000,0.000000,0.000000,10.634131,4.165357,3.707353,250000.000,300000.000,60000.000,80000.000,142337.509,47020.225,34772.271
9.016667,80.000000,0.000000,0.000000,0.000000,0.000000,10.647665,4.172656,3.715965,250000.000,300000.000,60000.000,80000.000,142975.971,47270.369,34994.975
9.033333,80.000000,0.000000,0.000000,0.000000,0.000000,10.661031,4.179873,3.724487,250000.000,300000.000,60000.000,80000.000,143615.239,47520.949,35218.193
9.050000,80.000000,0.000000,0.000000,0.000000,0.000000,10.674232,4.187008,3.732919,250000.000,300000.000,60000.000,80000.000,144255.305,47771.959,35441.920
9.066667,80.000000,0.000000,0.000000,0.000000,0.000000,10.687270,4.194062,3.741261,250000.000,300000.000,60000.000,80000.000,144896.157,48023.395,35666.150
9.083333,80.000000,0.000000,0.000000,0.000000,0.000000,10.700146,4.201036,3.749512,250000.000,300000.000,60000.000,80000.000,145537.787,48275.252,35890.878
9.100000,80.000000,0.000000,0.000000,0.000000,0.000000,10.712863,4.207929,3.757675,250000.000,300000.000,60000.000,80000.000,146180.184,48527.525,36116.098
9.116667,80.000000,0.000000,0.000000,0.000000,0.000000,10.725423,4.214743,3.765748,250000.000,300000.000,60000.000,80000.000,146823.340,48780.209,36341.805
9.133333,80.000000,0.000000,0.000000,0.000000,0.000000,10.737829,4.221478,3.773732,250000.000,300000.000,60000.000,80000.000,147467.244,49033.299,36567.994
9.150000,80.000000,0.000000,0.000000,0.000000,0.000000,10.750081,4.228136,3.781627,250000.000,300000.000,60000.000,80000.000,148111.888,49286.791,36794.659
9.166667,80.000000,0.000000,0.000000,0.000000,0.000000,10.762183,4.234715,3.789434,250000.000,300000.000,60000.000,80000.000,148757.263,49540.681,37021.795
9.183333,80.000000,0.000000,0.000000,0.000000,0.000000,10.774136,4.241219,3.797154,250000.000,300000.000,60000.000,80000.000,149403.359,49794.962,37249.397
9.200000,80.000000,0.000000,0.000000,0.000000,0.000000,10.785942,0.000000,3.804786,250000.000,300000.000,60000.000,80000.000,150050.168,50000.000,37477.460
9.216667,80.000000,0.000000,0.000000,0.000000,0.000000,10.797603,0.000000,3.812331,250000.000,300000.000,60000.000,80000.000,150697.681,50000.000,37705.977
9.233333,80.000000,0.000000,0.000000,0.000000,0.000000,10.809121,0.000000,3.819790,250000.000,300000.000,60000.000,80000.000,151345.889,50000.000,37934.945
9.250000,80.000000,0.000000,0.000000,0.000000,0.000000,10.820498,0.000000,3.827246,250000.000,300000.000,60000.000,80000.000,151994.784,50000.000,38164.359
9.266667,80.000000,0.000000,0.000000,0.000000,0.000000,10.831736,0.000000,3.837271,250000.000,300000.000,60000.000,80000.000,152644.358,50000.000,38394.269
9.283333,80.000000,0.000000,0.000000,0.000000,0.000000,10.842837,0.000000,3.853780,250000.000,300000.000,60000.000,80000.000,153294.601,50000.000,38624.989
9.300000,80.000000,0.000000,0.000000,0.000000,0.000000,10.853802,0.000000,3.869193,250000.000,300000.000,60000.000,80000.000,153945.506,50000.000,38856.708
9.316667,80.000000,0.000000,0.000000,0.000000,0.000000,10.864633,0.000000,3.881198,250000.000,300000.000,60000.000,80000.000,154597.066,50000.000,39089.236
9.333333,80.000000,0.000000,0.000000,0.000000,0.000000,10.875341,0.000000,3.892152,250000.000,300000.000,60000.000,80000.000,155249.271,50000.000,39322.444
9.350000,80.000000,0.000000,0.000000,0.000000,0.000000,10.886033,0.000000,3.902786,250000.000,300000.000,60000.000,80000.000,155902.117,50000.000,39556.299
9.366667,80.000000,0.000000,0.000000,0.000000,0.000000,10.897240,0.000000,3.913183,250000.000,300000.000,60000.000,80000.000,156555.615,50000.000,39790.784
9.383333,80.000000,0.000000,0.000000,0.000000,0.000000,10.909997,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,157209.829,50000.000,40000.000
9.400000,80.000000,0.000000,0.000000,0.000000,0.000000,10.924723,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,157864.869,50000.000,40000.000
9.416667,80.000000,0.000000,0.000000,0.000000,0.000000,10.940306,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,158520.828,50000.000,40000.000
9.433333,80.000000,0.000000,0.000000,0.000000,0.000000,10.955275,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,159177.708,50000.000,40000.000
9.450000,80.000000,0.000000,0.000000,0.000000,0.000000,10.969139,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,159835.453,50000.000,40000.000
9.466667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.483333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.500000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.516667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.533333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.550000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.566667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.583333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.600000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.616667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.633333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.650000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.666667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.683333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.700000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.716667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.733333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.750000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.766667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.783333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.800000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.816667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.833333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.850000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.866667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.883333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.900000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.916667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.933333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.950000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.966667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
9.983333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.016667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.033333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.050000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.066667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.083333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.100000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.116667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.133333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.150000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.166667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.183333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.200000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.216667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.233333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.250000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.266667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.283333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.300000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.316667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.333333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.350000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.366667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.383333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.400000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.416667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.433333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.450000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.466667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.483333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.500000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.516667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.533333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.550000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.566667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.583333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.600000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.616667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.633333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.650000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.666667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.683333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.700000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.716667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.733333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.750000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.766667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.783333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.800000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.816667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.833333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.850000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.866667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.883333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.900000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.916667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.933333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.950000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.966667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
10.983333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.016667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.033333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.050000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.066667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.083333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.100000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.116667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.133333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.150000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.166667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.183333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.200000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.216667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.233333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.250000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.266667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.283333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.300000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.316667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.333333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.350000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.366667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.383333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.400000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.416667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.433333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.450000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.466667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.483333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.500000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.516667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.533333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.550000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.566667,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.583333,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
11.600000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250000.000,300000.000,60000.000,80000.000,160000.000,50000.000,40000.000
