time_h,depth_0_m,depth_71_m,depth_89_m,depth_194_m,depth_287_m,depth_383_m,depth_456_m,water_level_0_m,water_level_71_m,water_level_89_m,water_level_194_m,water_level_287_m,water_level_383_m,water_level_456_m
11.066667,1.982990,2.335785,2.255039,2.905116,2.495638,2.231023,1.627933,95.614990,94.778871,94.555202,93.537116,93.027638,92.249392,90.889933
11.083333,1.983019,2.336015,2.255372,2.906364,2.497499,2.233340,1.630435,95.615019,94.779101,94.555535,93.538364,93.029499,92.251710,90.892435
11.100000,1.983047,2.336244,2.255703,2.907601,2.499342,2.235629,1.632903,95.615047,94.779330,94.555866,93.539601,93.031342,92.253998,90.894903
11.116667,1.983076,2.336473,2.256033,2.908828,2.501164,2.237888,1.635336,95.615076,94.779558,94.556196,93.540828,93.033164,92.256258,90.897336
11.133333,1.983104,2.336700,2.256361,2.910045,2.502968,2.240120,1.637736,95.615104,94.779786,94.556524,93.542045,93.034968,92.258489,90.899736
11.150000,1.983133,2.336926,2.256688,2.911252,2.504752,2.242323,1.640103,95.615133,94.780012,94.556851,93.543252,93.036752,92.260693,90.902103
11.166667,1.983161,2.337152,2.257013,2.912448,2.506518,2.244500,1.642438,95.615161,94.780238,94.557176,93.544448,93.038518,92.262869,90.904438
11.183333,1.983189,2.337376,2.257336,2.913634,2.508266,2.246649,1.644741,95.615189,94.780462,94.557499,93.545634,93.040266,92.265018,90.906741
11.200000,1.983217,2.337599,2.257658,2.914811,2.509995,2.248772,1.647013,95.615217,94.780685,94.557821,93.546811,93.041995,92.267141,90.909013
11.216667,1.983245,2.337822,2.257978,2.915977,2.511706,2.250868,1.649255,95.615245,94.780908,94.558141,93.547977,93.043706,92.269238,90.911255
11.233333,1.983273,2.338043,2.258296,2.917134,2.513399,2.252940,1.651466,95.615273,94.781129,94.558459,93.549134,93.045399,92.271309,90.913466
11.250000,1.983301,2.338263,2.258613,2.918280,2.515075,2.254985,1.653648,95.615301,94.781349,94.558776,93.550280,93.047075,92.273355,90.915648
11.266667,1.983329,2.338482,2.258928,2.919417,2.516733,2.257006,1.655801,95.615329,94.781568,94.559091,93.551417,93.048733,92.275376,90.917801
11.283333,1.983357,2.338701,2.259241,2.920545,2.518373,2.259003,1.657926,95.615357,94.781786,94.559404,93.552545,93.050373,92.277372,90.919926
11.300000,1.983384,2.338918,2.259552,2.921662,2.519997,2.260975,1.660023,95.615384,94.782003,94.559715,93.553662,93.051997,92.279345,90.922023
11.316667,1.983412,2.339133,2.259862,2.922770,2.521604,2.262924,1.662092,95.615412,94.782219,94.560025,93.554770,93.053604,92.281293,90.924092
11.333333,1.983439,2.339348,2.260170,2.923869,2.523195,2.264849,1.664134,95.615439,94.782434,94.560333,93.555869,93.055195,92.283218,90.926134
11.350000,1.983467,2.339562,2.260476,2.924958,2.524768,2.266751,1.666150,95.615467,94.782648,94.560639,93.556958,93.056768,92.285121,90.928150
11.366667,1.983494,2.339775,2.260780,2.926038,2.526326,2.268630,1.668139,95.615494,94.782860,94.560943,93.558038,93.058326,92.287000,90.930139
11.383333,1.983521,2.339986,2.261083,2.927108,2.527867,2.270488,1.670103,95.615521,94.783072,94.561246,93.559108,93.059867,92.288857,90.932103
11.400000,1.983548,2.340196,2.261384,2.928170,2.529393,2.272323,1.672042,95.615548,94.783282,94.561547,93.560170,93.061393,92.290692,90.934042
11.416667,1.983575,2.340405,2.261683,2.929222,2.530903,2.274136,1.673956,95.615575,94.783491,94.561846,93.561222,93.062903,92.292506,90.935956
11.433333,1.983602,2.340614,2.261980,2.930265,2.532397,2.275928,1.675845,95.615602,94.783699,94.562143,93.562265,93.064397,92.294298,90.937845
11.450000,1.983628,2.340820,2.262276,2.931298,2.533876,2.277699,1.677711,95.615628,94.783906,94.562439,93.563298,93.065876,92.296068,90.939711
11.466667,1.983655,2.341026,2.262569,2.932323,2.535340,2.279449,1.679553,95.615655,94.784112,94.562732,93.564323,93.067340,92.297819,90.941553
11.483333,1.983682,2.341231,2.262861,2.933339,2.536789,2.281179,1.681371,95.615682,94.784317,94.563024,93.565339,93.068789,92.299548,90.943371
11.500000,1.983708,2.341434,2.263151,2.934346,2.538223,2.282889,1.683167,95.615708,94.784520,94.563314,93.566346,93.070223,92.301258,90.945167
11.516667,1.983734,2.341636,2.263440,2.935345,2.539642,2.284578,1.684941,95.615734,94.784722,94.563603,93.567345,93.071642,92.302948,90.946941
11.533333,1.983760,2.341838,2.263726,2.936334,2.541047,2.286248,1.686692,95.615760,94.784923,94.563889,93.568334,93.073047,92.304618,90.948692
11.550000,1.983786,2.342037,2.264011,2.937315,2.542437,2.287899,1.688422,95.615786,94.785123,94.564174,93.569315,93.074437,92.306269,90.950422
11.566667,1.983812,2.342236,2.264294,2.938288,2.543813,2.289531,1.690131,95.615812,94.785322,94.564457,93.570288,93.075813,92.307901,90.952131
11.583333,1.983838,2.342434,2.264575,2.939251,2.545176,2.291144,1.691818,95.615838,94.785520,94.564738,93.571251,93.077176,92.309514,90.953818
11.600000,1.983863,2.342630,2.264854,2.940207,2.546524,2.292739,1.693485,95.615863,94.785716,94.565017,93.572207,93.078524,92.311108,90.955485
11.616667,1.983889,2.342825,2.265132,2.941154,2.547858,2.294315,1.695131,95.615889,94.785911,94.565295,93.573154,93.079858,92.312685,90.957131
11.633333,1.983914,2.343019,2.265407,2.942092,2.549179,2.295874,1.696757,95.615914,94.786105,94.565570,93.574092,93.081179,92.314243,90.958757
11.650000,1.983939,2.343212,2.265681,2.943022,2.550487,2.297415,1.698364,95.615939,94.786298,94.565844,93.575022,93.082487,92.315784,90.960364
11.666667,1.983964,2.343404,2.265953,2.943945,2.551781,2.298938,1.699951,95.615964,94.786489,94.566116,93.575945,93.083781,92.317307,90.961951
11.683333,1.983989,2.343594,2.266223,2.944858,2.553063,2.300444,1.701519,95.615989,94.786680,94.566386,93.576858,93.085063,92.318813,90.963519
11.700000,1.984014,2.343783,2.266492,2.945764,2.554331,2.301933,1.703068,95.616014,94.786869,94.566655,93.577764,93.086331,92.320302,90.965068
11.716667,1.984039,2.343971,2.266758,2.946662,2.555586,2.303405,1.704598,95.616039,94.787057,94.566922,93.578662,93.087586,92.321775,90.966598
11.733333,1.984064,2.344158,2.267023,2.947552,2.556829,2.304861,1.706111,95.616064,94.787244,94.567186,93.579552,93.088829,92.323231,90.968111
11.750000,1.984088,2.344344,2.267286,2.948434,2.558059,2.306300,1.707605,95.616088,94.787430,94.567449,93.580434,93.090059,92.324670,90.969605
11.766667,1.984112,2.344528,2.267548,2.949308,2.559277,2.307724,1.709082,95.616112,94.787614,94.567711,93.581308,93.091277,92.326093,90.971082
11.783333,1.984136,2.344711,2.267807,2.950174,2.560482,2.309131,1.710541,95.616136,94.787797,94.567970,93.582174,93.092482,92.327501,90.972541
11.800000,1.984161,2.344894,2.268065,2.951033,2.561676,2.310523,1.711983,95.616161,94.787979,94.568228,93.583033,93.093676,92.328893,90.973983
11.816667,1.984184,2.345074,2.268321,2.951883,2.562857,2.311900,1.713408,95.616184,94.788160,94.568484,93.583883,93.094857,92.330269,90.975408
11.833333,1.984208,2.345254,2.268575,2.952727,2.564027,2.313261,1.714816,95.616208,94.788340,94.568738,93.584727,93.096027,92.331630,90.976816
11.850000,1.984232,2.345433,2.268827,2.953562,2.565184,2.314607,1.716208,95.616232,94.788518,94.568990,93.585562,93.097184,92.332977,90.978208
11.866667,1.984255,2.345610,2.269077,2.954391,2.566330,2.315938,1.717584,95.616255,94.788696,94.569241,93.586391,93.098330,92.334308,90.979584
11.883333,1.984279,2.345786,2.269326,2.955211,2.567465,2.317255,1.718944,95.616279,94.788872,94.569489,93.587211,93.099465,92.335625,90.980944
11.900000,1.984302,2.345961,2.269573,2.956025,2.568588,2.318557,1.720288,95.616302,94.789047,94.569736,93.588025,93.100588,92.336927,90.982288
11.916667,1.984325,2.346134,2.269818,2.956831,2.569700,2.319845,1.721617,95.616325,94.789220,94.569982,93.588831,93.101700,92.338215,90.983617
11.933333,1.984348,2.346307,2.270062,2.957630,2.570801,2.321119,1.722930,95.616348,94.789393,94.570225,93.589630,93.102801,92.339489,90.984930
11.950000,1.984371,2.346478,2.270304,2.958422,2.571891,2.322379,1.724228,95.616371,94.789564,94.570467,93.590422,93.103891,92.340749,90.986228
11.966667,1.984393,2.346648,2.270544,2.959206,2.572970,2.323626,1.725512,95.616393,94.789734,94.570707,93.591206,93.104970,92.341995,90.987512
11.983333,1.984416,2.346817,2.270782,2.959984,2.574038,2.324859,1.726780,95.616416,94.789903,94.570945,93.591984,93.106038,92.343228,90.988780
12.000000,1.984438,2.346985,2.271018,2.960754,2.575095,2.326078,1.728035,95.616438,94.790071,94.571182,93.592754,93.107095,92.344448,90.990035
12.016667,1.984461,2.347152,2.271253,2.961518,2.576142,2.327284,1.729275,95.616461,94.790238,94.571416,93.593518,93.108142,92.345654,90.991275
12.033333,1.984483,2.347317,2.271486,2.962275,2.577179,2.328478,1.730501,95.616483,94.790403,94.571649,93.594275,93.109179,92.346847,90.992501
12.050000,1.984505,2.347482,2.271718,2.963024,2.578205,2.329658,1.731713,95.616505,94.790567,94.571881,93.595024,93.110205,92.348027,90.993713
12.066667,1.984527,2.347645,2.271947,2.963767,2.579221,2.330826,1.732912,95.616527,94.790730,94.572110,93.595767,93.111221,92.349195,90.994912
12.083333,1.984548,2.347807,2.272175,2.964504,2.580227,2.331981,1.734097,95.616548,94.790892,94.572338,93.596504,93.112227,92.350350,90.996097
12.100000,1.984570,2.347967,2.272401,2.965233,2.581223,2.333124,1.735269,95.616570,94.791053,94.572564,93.597233,93.113223,92.351493,90.997269
12.116667,1.984591,2.348127,2.272626,2.965956,2.582209,2.334254,1.736428,95.616591,94.791213,94.572789,93.597956,93.114209,92.352624,90.998428
12.133333,1.984613,2.348286,2.272849,2.966673,2.583185,2.335373,1.737573,95.616613,94.791371,94.573012,93.598673,93.115185,92.353742,90.999573
12.150000,1.984634,2.348443,2.273070,2.967383,2.584152,2.336479,1.738707,95.616634,94.791529,94.573233,93.599383,93.116152,92.354849,91.000707
12.166667,1.984655,2.348599,2.273289,2.968086,2.585109,2.337574,1.739827,95.616655,94.791685,94.573452,93.600086,93.117109,92.355943,91.001827
12.183333,1.984676,2.348754,2.273507,2.968784,2.586056,2.338657,1.740935,95.616676,94.791840,94.573670,93.600784,93.118056,92.357027,91.002935
12.200000,1.984696,2.348908,2.273723,2.969474,2.586995,2.339729,1.742031,95.616696,94.791994,94.573886,93.601474,93.118995,92.358098,91.004031
12.216667,1.984717,2.349061,2.273938,2.970159,2.587923,2.340789,1.743115,95.616717,94.792147,94.574101,93.602159,93.119923,92.359159,91.005115
12.233333,1.984737,2.349212,2.274151,2.970837,2.588843,2.341838,1.744187,95.616737,94.792298,94.574314,93.602837,93.120843,92.360208,91.006187
12.250000,1.984758,2.349363,2.274362,2.971509,2.589754,2.342876,1.745247,95.616758,94.792449,94.574525,93.603509,93.121754,92.361246,91.007247
12.266667,1.984778,2.349512,2.274571,2.972175,2.590655,2.343903,1.746296,95.616778,94.792598,94.574735,93.604175,93.122655,92.362273,91.008296
12.283333,1.984798,2.349661,2.274779,2.972835,2.591548,2.344920,1.747333,95.616798,94.792746,94.574943,93.604835,93.123548,92.363289,91.009333
12.300000,1.984818,2.349808,2.274986,2.973489,2.592432,2.345925,1.748359,95.616818,94.792894,94.575149,93.605489,93.124432,92.364295,91.010359
12.316667,1.984838,2.349954,2.275191,2.974137,2.593307,2.346921,1.749373,95.616838,94.793040,94.575354,93.606137,93.125307,92.365290,91.011373
12.333333,1.984857,2.350099,2.275394,2.974779,2.594174,2.347905,1.750377,95.616857,94.793185,94.575557,93.606779,93.126174,92.366275,91.012377
12.350000,1.984877,2.350243,2.275595,2.975415,2.595032,2.348880,1.751370,95.616877,94.793329,94.575758,93.607415,93.127032,92.367249,91.013370
12.366667,1.984896,2.350386,2.275795,2.976045,2.595882,2.349844,1.752352,95.616896,94.793471,94.575958,93.608045,93.127882,92.368213,91.014352
12.383333,1.984916,2.350527,2.275994,2.976670,2.596723,2.350798,1.753323,95.616916,94.793613,94.576157,93.608670,93.128723,92.369168,91.015323
12.400000,1.984935,2.350668,2.276191,2.977289,2.597556,2.351742,1.754284,95.616935,94.793754,94.576354,93.609289,93.129556,92.370112,91.016284
12.416667,1.984954,2.350807,2.276386,2.977902,2.598381,2.352677,1.755235,95.616954,94.793893,94.576549,93.609902,93.130381,92.371046,91.017235
12.433333,1.984972,2.350946,2.276580,2.978509,2.599198,2.353601,1.756175,95.616972,94.794032,94.576743,93.610509,93.131198,92.371971,91.018175
12.450000,1.984991,2.351083,2.276772,2.979111,2.600006,2.354517,1.757106,95.616991,94.794169,94.576935,93.611111,93.132006,92.372886,91.019106
12.466667,1.985010,2.351220,2.276963,2.979708,2.600807,2.355422,1.758026,95.617010,94.794305,94.577126,93.611708,93.132807,92.373792,91.020026
12.483333,1.985028,2.351355,2.277152,2.980299,2.601600,2.356318,1.758937,95.617028,94.794441,94.577315,93.612299,93.133600,92.374688,91.020937
12.500000,1.985046,2.351489,2.277340,2.980884,2.602386,2.357206,1.759838,95.617046,94.794575,94.577503,93.612884,93.134386,92.375575,91.021838
12.516667,1.985065,2.351622,2.277526,2.981464,2.603163,2.358083,1.760729,95.617065,94.794708,94.577689,93.613464,93.135163,92.376453,91.022729
12.533333,1.985083,2.351754,2.277710,2.982039,2.603933,2.358952,1.761611,95.617083,94.794840,94.577874,93.614039,93.135933,92.377322,91.023611
12.550000,1.985100,2.351885,2.277894,2.982609,2.604695,2.359812,1.762484,95.617100,94.794971,94.578057,93.614609,93.136695,92.378182,91.024484
12.566667,1.985118,2.352016,2.278075,2.983173,2.605450,2.360663,1.763347,95.617118,94.795101,94.578238,93.615173,93.137450,92.379033,91.025347
12.583333,1.985136,2.352145,2.278256,2.983732,2.606198,2.361506,1.764201,95.617136,94.795230,94.578419,93.615732,93.138198,92.379875,91.026201
12.600000,1.985153,2.352273,2.278434,2.984286,2.606938,2.362339,1.765046,95.617153,94.795358,94.578597,93.616286,93.138938,92.380709,91.027046
12.616667,1.985171,2.352400,2.278612,2.984835,2.607671,2.363164,1.765883,95.617171,94.795485,94.578775,93.616835,93.139671,92.381534,91.027883
12.633333,1.985188,2.352526,2.278788,2.985379,2.608397,2.363981,1.766710,95.617188,94.795611,94.578951,93.617379,93.140397,92.382351,91.028710
12.650000,1.985205,2.352651,2.278962,2.985917,2.609116,2.364790,1.767529,95.617205,94.795736,94.579125,93.617917,93.141116,92.383159,91.029529
12.666667,1.985222,2.352775,2.279135,2.986451,2.609828,2.365590,1.768339,95.617222,94.795860,94.579298,93.618451,93.141828,92.383959,91.030339
12.683333,1.985239,2.352898,2.279307,2.986980,2.610533,2.366382,1.769141,95.617239,94.795983,94.579470,93.618980,93.142533,92.384751,91.031141
12.700000,1.985256,2.353020,2.279477,2.987504,2.611231,2.367166,1.769934,95.617256,94.796105,94.579640,93.619504,93.143231,92.385535,91.031934
12.716667,1.985272,2.353141,2.279646,2.988023,2.611922,2.367942,1.770719,95.617272,94.796226,94.579809,93.620023,93.143922,92.386311,91.032719
12.733333,1.985289,2.353261,2.279813,2.988538,2.612606,2.368710,1.771496,95.617289,94.796347,94.579976,93.620538,93.144606,92.387079,91.033496
12.750000,1.985305,2.353380,2.279979,2.989047,2.613284,2.369470,1.772265,95.617305,94.796466,94.580142,93.621047,93.145284,92.387839,91.034265
12.766667,1.985322,2.353498,2.280144,2.989552,2.613956,2.370222,1.773026,95.617322,94.796584,94.580307,93.621552,93.145956,92.388592,91.035026
12.783333,1.985338,2.353615,2.280307,2.990053,2.614620,2.370967,1.773779,95.617338,94.796701,94.580470,93.622053,93.146620,92.389337,91.035779
12.800000,1.985354,2.353731,2.280469,2.990548,2.615279,2.371705,1.774524,95.617354,94.796817,94.580632,93.622548,93.147279,92.390074,91.036524
12.816667,1.985369,2.353847,2.280630,2.991039,2.615930,2.372435,1.775262,95.617369,94.796933,94.580793,93.623039,93.147930,92.390804,91.037262
12.833333,1.985385,2.353961,2.280789,2.991526,2.616576,2.373157,1.775991,95.617385,94.797047,94.580952,93.623526,93.148576,92.391527,91.037991
12.850000,1.985401,2.354075,2.280947,2.992008,2.617215,2.373873,1.776714,95.617401,94.797160,94.581110,93.624008,93.149215,92.392242,91.038714
12.866667,1.985416,2.354187,2.281103,2.992486,2.617848,2.374581,1.777429,95.617416,94.797273,94.581267,93.624486,93.149848,92.392950,91.039429
12.883333,1.985432,2.354299,2.281259,2.992959,2.618475,2.375282,1.778136,95.617432,94.797384,94.581422,93.624959,93.150475,92.393651,91.040136
12.900000,1.985447,2.354409,2.281413,2.993428,2.619096,2.375975,1.778836,95.617447,94.797495,94.581576,93.625428,93.151096,92.394345,91.040836
12.916667,1.985462,2.354519,2.281565,2.993892,2.619711,2.376662,1.779529,95.617462,94.797605,94.581729,93.625892,93.151711,92.395032,91.041529
12.933333,1.985477,2.354628,2.281717,2.994352,2.620320,2.377342,1.780215,95.617477,94.797714,94.581880,93.626352,93.152320,92.395712,91.042215
12.950000,1.985492,2.354736,2.281867,2.994808,2.620923,2.378016,1.780894,95.617492,94.797822,94.582030,93.626808,93.152923,92.396385,91.042894
12.966667,1.985507,2.354843,2.282016,2.995260,2.621520,2.378682,1.781566,95.617507,94.797929,94.582179,93.627260,93.153520,92.397052,91.043566
12.983333,1.985522,2.354949,2.282164,2.995707,2.622112,2.379342,1.782231,95.617522,94.798035,94.582327,93.627707,93.154112,92.397711,91.044231
13.000000,1.985536,2.355054,2.282310,2.996151,2.622697,2.379995,1.782889,95.617536,94.798140,94.582473,93.628151,93.154697,92.398364,91.044889
13.016667,1.985551,2.355159,2.282455,2.996590,2.623277,2.380641,1.783541,95.617551,94.798245,94.582618,93.628590,93.155277,92.399011,91.045541
13.033333,1.985565,2.355262,2.282599,2.997025,2.623852,2.381282,1.784186,95.617565,94.798348,94.582762,93.629025,93.155852,92.399651,91.046186
13.050000,1.985579,2.355365,2.282742,2.997456,2.624421,2.381915,1.784824,95.617579,94.798451,94.582905,93.629456,93.156421,92.400285,91.046824
13.066667,1.985593,2.355467,2.282883,2.997883,2.624984,2.382543,1.785456,95.617593,94.798553,94.583046,93.629883,93.156984,92.400912,91.047456
13.083333,1.985607,2.355568,2.283024,2.998306,2.625542,2.383164,1.786081,95.617607,94.798654,94.583187,93.630306,93.157542,92.401534,91.048081
13.100000,1.985621,2.355668,2.283163,2.998725,2.626094,2.383779,1.786701,95.617621,94.798754,94.583326,93.630725,93.158094,92.402149,91.048701
13.116667,1.985635,2.355767,2.283301,2.999141,2.626642,2.384388,1.787313,95.617635,94.798853,94.583464,93.631141,93.158642,92.402757,91.049313
13.133333,1.985649,2.355866,2.283437,2.999552,2.627184,2.384991,1.787920,95.617649,94.798951,94.583601,93.631552,93.159184,92.403360,91.049920
13.150000,1.985662,2.355963,2.283573,2.999960,2.627720,2.385587,1.788520,95.617662,94.799049,94.583736,93.631960,93.159720,92.403957,91.050520
13.166667,1.985676,2.356060,2.283707,3.000364,2.628252,2.386178,1.789115,95.617676,94.799146,94.583871,93.632364,93.160252,92.404548,91.051115
13.183333,1.985689,2.356156,2.283841,3.000764,2.628778,2.386763,1.789703,95.617689,94.799242,94.584004,93.632764,93.160778,92.405133,91.051703
13.200000,1.985702,2.356251,2.283973,3.001160,2.629300,2.387343,1.790286,95.617702,94.799337,94.584136,93.633160,93.161300,92.405712,91.052286
13.216667,1.985715,2.356346,2.284104,3.001553,2.629816,2.387916,1.790862,95.617715,94.799431,94.584267,93.633553,93.161816,92.406286,91.052862
13.233333,1.985728,2.356439,2.284234,3.001942,2.630327,2.388484,1.791433,95.617728,94.799525,94.584397,93.633942,93.162327,92.406853,91.053433
13.250000,1.985741,2.356532,2.284362,3.002327,2.630834,2.389046,1.791998,95.617741,94.799618,94.584525,93.634327,93.162834,92.407416,91.053998
13.266667,1.985754,2.356624,2.284490,3.002709,2.631335,2.389603,1.792558,95.617754,94.799710,94.584653,93.634709,93.163335,92.407972,91.054558
13.283333,1.985767,2.356715,2.284617,3.003088,2.631832,2.390154,1.793111,95.617767,94.799801,94.584780,93.635088,93.163832,92.408523,91.055111
13.300000,1.985779,2.356806,2.284742,3.003462,2.632324,2.390699,1.793660,95.617779,94.799891,94.584905,93.635462,93.164324,92.409069,91.055660
13.316667,1.985792,2.356895,2.284866,3.003834,2.632811,2.391240,1.794202,95.617792,94.799981,94.585029,93.635834,93.164811,92.409609,91.056202
13.333333,1.985804,2.356984,2.284990,3.004202,2.633294,2.391775,1.794740,95.617804,94.800070,94.585153,93.636202,93.165294,92.410144,91.056740
13.350000,1.985816,2.357072,2.285112,3.004566,2.633772,2.392304,1.795271,95.617816,94.800158,94.585275,93.636566,93.165772,92.410674,91.057271
13.366667,1.985829,2.357160,2.285233,3.004927,2.634245,2.392829,1.795798,95.617829,94.800246,94.585396,93.636927,93.166245,92.411198,91.057798
13.383333,1.985841,2.357246,2.285353,3.005285,2.634714,2.393348,1.796319,95.617841,94.800332,94.585516,93.637285,93.166714,92.411717,91.058319
13.400000,1.985853,2.357332,2.285472,3.005639,2.635178,2.393862,1.796835,95.617853,94.800418,94.585635,93.637639,93.167178,92.412232,91.058835
13.416667,1.985865,2.357418,2.285590,3.005990,2.635638,2.394371,1.797346,95.617865,94.800503,94.585753,93.637990,93.167638,92.412741,91.059346
13.433333,1.985876,2.357502,2.285707,3.006338,2.636093,2.394875,1.797852,95.617876,94.800588,94.585870,93.638338,93.168093,92.413245,91.059852
13.450000,1.985888,2.357586,2.285823,3.006682,2.636544,2.395374,1.798353,95.617888,94.800671,94.585986,93.638682,93.168544,92.413744,91.060353
13.466667,1.985900,2.357669,2.285938,3.007024,2.636991,2.395869,1.798849,95.617900,94.800754,94.586101,93.639024,93.168991,92.414238,91.060849
13.483333,1.985911,2.357751,2.286052,3.007362,2.637433,2.396358,1.799340,95.617911,94.800837,94.586215,93.639362,93.169433,92.414727,91.061340
13.500000,1.985922,2.357832,2.286165,3.007697,2.637871,2.396843,1.799826,95.617922,94.800918,94.586328,93.639697,93.169871,92.415212,91.061826
13.516667,1.985934,2.357913,2.286277,3.008029,2.638305,2.397322,1.800307,95.617934,94.800999,94.586440,93.640029,93.170305,92.415692,91.062307
13.533333,1.985945,2.357993,2.286388,3.008357,2.638735,2.397797,1.800783,95.617945,94.801079,94.586551,93.640357,93.170735,92.416167,91.062783
13.550000,1.985956,2.358073,2.286498,3.008683,2.639161,2.398268,1.801255,95.617956,94.801159,94.586661,93.640683,93.171161,92.416637,91.063255
13.566667,1.985967,2.358152,2.286607,3.009006,2.639582,2.398734,1.801722,95.617967,94.801237,94.586770,93.641006,93.171582,92.417103,91.063722
13.583333,1.985978,2.358230,2.286715,3.009325,2.640000,2.399195,1.802184,95.617978,94.801316,94.586878,93.641325,93.172000,92.417565,91.064184
13.600000,1.985989,2.358307,2.286822,3.009642,2.640414,2.399652,1.802642,95.617989,94.801393,94.586985,93.641642,93.172414,92.418021,91.064642
13.616667,1.986000,2.358384,2.286929,3.009956,2.640823,2.400104,1.803096,95.618000,94.801470,94.587092,93.641956,93.172823,92.418474,91.065096
13.633333,1.986010,2.358460,2.287034,3.010266,2.641229,2.400552,1.803544,95.618010,94.801546,94.587197,93.642266,93.173229,92.418922,91.065544
13.650000,1.986021,2.358535,2.287138,3.010574,2.641631,2.400996,1.803989,95.618021,94.801621,94.587301,93.642574,93.173631,92.419365,91.065989
13.666667,1.986031,2.358610,2.287242,3.010879,2.642029,2.401435,1.804429,95.618031,94.801696,94.587405,93.642879,93.174029,92.419804,91.066429
13.683333,1.986042,2.358684,2.287344,3.011182,2.642423,2.401870,1.804864,95.618042,94.801770,94.587507,93.643182,93.174423,92.420239,91.066864
13.700000,1.986052,2.358758,2.287446,3.011481,2.642813,2.402300,1.805296,95.618052,94.801844,94.587609,93.643481,93.174813,92.420670,91.067296
13.716667,1.986062,2.358831,2.287546,3.011777,2.643200,2.402727,1.805723,95.618062,94.801916,94.587710,93.643777,93.175200,92.421096,91.067723
13.733333,1.986072,2.358903,2.287646,3.012071,2.643583,2.403149,1.806146,95.618072,94.801989,94.587809,93.644071,93.175583,92.421519,91.068146
13.750000,1.986082,2.358974,2.287745,3.012362,2.643962,2.403567,1.806564,95.618082,94.802060,94.587908,93.644362,93.175962,92.421937,91.068564
13.766667,1.986092,2.359045,2.287843,3.012651,2.644338,2.403981,1.806979,95.618092,94.802131,94.588006,93.644651,93.176338,92.422351,91.068979
13.783333,1.986102,2.359116,2.287940,3.012936,2.644710,2.404391,1.807389,95.618102,94.802201,94.588104,93.644936,93.176710,92.422761,91.069389
13.800000,1.986112,2.359185,2.288037,3.013219,2.645078,2.404797,1.807796,95.618112,94.802271,94.588200,93.645219,93.177078,92.423167,91.069796
13.816667,1.986122,2.359254,2.288132,3.013499,2.645443,2.405200,1.808198,95.618122,94.802340,94.588295,93.645499,93.177443,92.423569,91.070198
13.833333,1.986131,2.359323,2.288227,3.013777,2.645805,2.405598,1.808597,95.618131,94.802409,94.588390,93.645777,93.177805,92.423967,91.070597
13.850000,1.986141,2.359391,2.288321,3.014052,2.646163,2.405992,1.808991,95.618141,94.802476,94.588484,93.646052,93.178163,92.424362,91.070991
13.866667,1.986150,2.359458,2.288414,3.014325,2.646517,2.406383,1.809382,95.618150,94.802544,94.588577,93.646325,93.178517,92.424752,91.071382
13.883333,1.986160,2.359525,2.288506,3.014595,2.646869,2.406769,1.809769,95.618160,94.802610,94.588669,93.646595,93.178869,92.425139,91.071769
13.900000,1.986169,2.359591,2.288597,3.014862,2.647217,2.407152,1.810152,95.618169,94.802676,94.588760,93.646862,93.179217,92.425522,91.072152
13.916667,1.986178,2.359656,2.288688,3.015127,2.647561,2.407532,1.810532,95.618178,94.802742,94.588851,93.647127,93.179561,92.425901,91.072532
13.933333,1.986187,2.359721,2.288777,3.015390,2.647902,2.407907,1.810907,95.618187,94.802807,94.588940,93.647390,93.179902,92.426277,91.072907
13.950000,1.986196,2.359785,2.288866,3.015650,2.648240,2.408279,1.811279,95.618196,94.802871,94.589029,93.647650,93.180240,92.426649,91.073279
13.966667,1.986205,2.359849,2.288954,3.015907,2.648575,2.408647,1.811648,95.618205,94.802935,94.589117,93.647907,93.180575,92.427017,91.073648
13.983333,1.986214,2.359912,2.289042,3.016163,2.648907,2.409012,1.812012,95.618214,94.802998,94.589205,93.648163,93.180907,92.427382,91.074012
14.000000,1.986223,2.359975,2.289128,3.016415,2.649235,2.409373,1.812373,95.618223,94.803061,94.589291,93.648415,93.181235,92.427743,91.074373
