node,distance_km,hmax_m,hmax_time_h,safe_depth_m,design_depth_m,exceeds_safe,exceeds_design
-1016252,16.422000,2.845390,14.000000,3.456000,3.840000,False,False
-1016253,16.423000,2.845267,14.000000,3.456000,3.840000,False,False
-1016254,16.424000,2.845144,14.000000,3.456000,3.840000,False,False
-1016255,16.425000,2.845021,14.000000,3.456000,3.840000,False,False
-1016256,16.426000,2.844898,14.000000,3.456000,3.840000,False,False
-1016257,16.427000,2.844775,14.000000,3.456000,3.840000,False,False
-1016258,16.428000,2.844652,14.000000,3.456000,3.840000,False,False
-1016259,16.429000,2.844529,14.000000,3.456000,3.840000,False,False
-1016260,16.430000,2.844406,14.000000,3.456000,3.840000,False,False
-1016261,16.431000,2.844283,14.000000,3.456000,3.840000,False,False
-1016262,16.432000,2.844159,14.000000,3.456000,3.840000,False,False
-1016263,16.433000,2.844036,14.000000,3.456000,3.840000,False,False
-1016264,16.434000,2.843913,14.000000,3.456000,3.840000,False,False
-1016265,16.435000,2.843790,14.000000,3.456000,3.840000,False,False
-1016266,16.436000,2.843666,14.000000,3.456000,3.840000,False,False
-1016267,16.437000,2.843543,14.000000,3.456000,3.840000,False,False
-1016268,16.438000,2.843420,14.000000,3.456000,3.840000,False,False
-1016269,16.439000,2.843296,14.000000,3.456000,3.840000,False,False
-1016270,16.440000,2.843173,14.000000,3.456000,3.840000,False,False
376,16.440700,2.843086,14.000000,3.456000,3.840000,False,False
-1016271,16.441000,2.843049,14.000000,3.456000,3.840000,False,False
-1016272,16.442000,2.842926,14.000000,3.456000,3.840000,False,False
-1016273,16.443000,2.842802,14.000000,3.456000,3.840000,False,False
-1016274,16.444000,2.842679,14.000000,3.456000,3.840000,False,False
-1016275,16.445000,2.842555,14.000000,3.456000,3.840000,False,False
-1016276,16.446000,2.842432,14.000000,3.456000,3.840000,False,False
-1016277,16.447000,2.842308,14.000000,3.456000,3.840000,False,False
-1016278,16.448000,2.842185,14.000000,3.456000,3.840000,False,False
-1016279,16.449000,2.842061,14.000000,3.456000,3.840000,False,False
-1016280,16.450000,2.841937,14.000000,3.456000,3.840000,False,False
-1016281,16.451000,2.841814,14.000000,3.456000,3.840000,False,False
-1016282,16.452000,2.841690,14.000000,3.456000,3.840000,False,False
-1016283,16.453000,2.841566,14.000000,3.456000,3.840000,False,False
-1016284,16.454000,2.841442,14.000000,3.456000,3.840000,False,False
-1016285,16.455000,2.841318,14.000000,3.456000,3.840000,False,False
-1016286,16.456000,2.841195,14.000000,3.456000,3.840000,False,False
-1016287,16.457000,2.841071,14.000000,3.456000,3.840000,False,False
-1016288,16.458000,2.840947,14.000000,3.456000,3.840000,False,False
-1016289,16.459000,2.840823,14.000000,3.456000,3.840000,False,False
-1016290,16.460000,2.840699,14.000000,3.456000,3.840000,False,False
-1016291,16.461000,2.840575,14.000000,3.456000,3.840000,False,False
-1016292,16.462000,2.840451,14.000000,3.456000,3.840000,False,False
-1016293,16.463000,2.840327,14.000000,3.456000,3.840000,False,False
-1016294,16.464000,2.840203,14.000000,3.456000,3.840000,False,False
-1016295,16.465000,2.840079,14.000000,3.456000,3.840000,False,False
-1016296,16.466000,2.839955,14.000000,3.456000,3.840000,False,False
-1016297,16.467000,2.839831,14.000000,3.456000,3.840000,False,False
-1016298,16.468000,2.839706,14.000000,3.456000,3.840000,False,False
-1016299,16.469000,2.839582,14.000000,3.456000,3.840000,False,False
-1016300,16.470000,2.839458,14.000000,3.456000,3.840000,False,False
-1016301,16.471000,2.839334,14.000000,3.456000,3.840000,False,False
-1016302,16.472000,2.839210,14.000000,3.456000,3.840000,False,False
-1016303,16.473000,2.839085,14.000000,3.456000,3.840000,False,False
-1016304,16.474000,2.838961,14.000000,3.456000,3.840000,False,False
-1016305,16.475000,2.838837,14.000000,3.456000,3.840000,False,False
-1016306,16.476000,2.838712,14.000000,3.456000,3.840000,False,False
-1016307,16.477000,2.838588,14.000000,3.456000,3.840000,False,False
-1016308,16.478000,2.838463,14.000000,3.456000,3.840000,False,False
-1016309,16.479000,2.838339,14.000000,3.456000,3.840000,False,False
-1016310,16.480000,2.838214,14.000000,3.456000,3.840000,False,False
-1016311,16.481000,2.838090,14.000000,3.456000,3.840000,False,False
-1016312,16.482000,2.837965,14.000000,3.456000,3.840000,False,False
-1016313,16.483000,2.837841,14.000000,3.456000,3.840000,False,False
-1016314,16.484000,2.837716,14.000000,3.456000,3.840000,False,False
377,16.484370,2.837670,14.000000,3.456000,3.840000,False,False
-1016315,16.485000,2.837591,14.000000,3.456000,3.840000,False,False
-1016316,16.486000,2.837467,14.000000,3.456000,3.840000,False,False
-1016317,16.487000,2.837342,14.000000,3.456000,3.840000,False,False
-1016318,16.488000,2.837217,14.000000,3.456000,3.840000,False,False
-1016319,16.489000,2.837093,14.000000,3.456000,3.840000,False,False
-1016320,16.490000,2.836968,14.000000,3.456000,3.840000,False,False
-1016321,16.491000,2.836843,14.000000,3.456000,3.840000,False,False
-1016322,16.492000,2.836718,14.000000,3.456000,3.840000,False,False
-1016323,16.493000,2.836593,14.000000,3.456000,3.840000,False,False
-1016324,16.494000,2.836469,14.000000,3.456000,3.840000,False,False
-1016325,16.495000,2.836344,14.000000,3.456000,3.840000,False,False
-1016326,16.496000,2.836219,14.000000,3.456000,3.840000,False,False
-1016327,16.497000,2.836094,14.000000,3.456000,3.840000,False,False
-1016328,16.498000,2.835969,14.000000,3.456000,3.840000,False,False
-1016329,16.499000,2.835844,14.000000,3.456000,3.840000,False,False
-1016330,16.500000,2.835719,14.000000,3.456000,3.840000,False,False
-1016331,16.501000,2.835594,14.000000,3.456000,3.840000,False,False
-1016332,16.502000,2.835469,14.000000,3.456000,3.840000,False,False
-1016333,16.503000,2.835344,14.000000,3.456000,3.840000,False,False
-1016334,16.504000,2.835218,14.000000,3.456000,3.840000,False,False
-1016335,16.505000,2.835093,14.000000,3.456000,3.840000,False,False
-1016336,16.506000,2.834968,14.000000,3.456000,3.840000,False,False
-1016337,16.507000,2.834843,14.000000,3.456000,3.840000,False,False
-1016338,16.508000,2.834718,14.000000,3.456000,3.840000,False,False
-1016339,16.509000,2.834592,14.000000,3.456000,3.840000,False,False
-1016340,16.510000,2.834467,14.000000,3.456000,3.840000,False,False
-1016341,16.511000,2.834342,14.000000,3.456000,3.840000,False,False
-1016342,16.512000,2.834216,14.000000,3.456000,3.840000,False,False
-1016343,16.513000,2.834091,14.000000,3.456000,3.840000,False,False
-1016344,16.514000,2.833965,14.000000,3.456000,3.840000,False,False
-1016345,16.515000,2.833840,14.000000,3.456000,3.840000,False,False
-1016346,16.516000,2.833714,14.000000,3.456000,3.840000,False,False
-1016347,16.517000,2.833589,14.000000,3.456000,3.840000,False,False
-1016348,16.518000,2.833463,14.000000,3.456000,3.840000,False,False
-1016349,16.519000,2.833338,14.000000,3.456000,3.840000,False,False
-1016350,16.520000,2.833212,14.000000,3.456000,3.840000,False,False
-1016351,16.521000,2.833087,14.000000,3.456000,3.840000,False,False
-1016352,16.522000,2.832961,14.000000,3.456000,3.840000,False,False
-1016353,16.523000,2.832835,14.000000,3.456000,3.840000,False,False
-1016354,16.524000,2.832710,14.000000,3.456000,3.840000,False,False
-1016355,16.525000,2.832584,14.000000,3.456000,3.840000,False,False
-1016356,16.526000,2.832458,14.000000,3.456000,3.840000,False,False
-1016357,16.527000,2.832332,14.000000,3.456000,3.840000,False,False
378,16.528041,2.832201,14.000000,3.456000,3.840000,False,False
-1016358,16.529000,2.832081,14.000000,3.456000,3.840000,False,False
-1016359,16.530000,2.831955,14.000000,3.456000,3.840000,False,False
-1016360,16.531000,2.831829,14.000000,3.456000,3.840000,False,False
-1016361,16.532000,2.831703,14.000000,3.456000,3.840000,False,False
-1016362,16.533000,2.831577,14.000000,3.456000,3.840000,False,False
-1016363,16.534000,2.831451,14.000000,3.456000,3.840000,False,False
-1016364,16.535000,2.831325,14.000000,3.456000,3.840000,False,False
-1016365,16.536000,2.831199,14.000000,3.456000,3.840000,False,False
-1016366,16.537000,2.831073,14.000000,3.456000,3.840000,False,False
-1016367,16.538000,2.830947,14.000000,3.456000,3.840000,False,False
-1016368,16.539000,2.830821,14.000000,3.456000,3.840000,False,False
-1016369,16.540000,2.830695,14.000000,3.456000,3.840000,False,False
-1016370,16.541000,2.830568,14.000000,3.456000,3.840000,False,False
-1016371,16.542000,2.830442,14.000000,3.456000,3.840000,False,False
-1016372,16.543000,2.830316,14.000000,3.456000,3.840000,False,False
-1016373,16.544000,2.830190,14.000000,3.456000,3.840000,False,False
-1016374,16.545000,2.830064,14.000000,3.456000,3.840000,False,False
-1016375,16.546000,2.829937,14.000000,3.456000,3.840000,False,False
-1016376,16.547000,2.829811,14.000000,3.456000,3.840000,False,False
-1016377,16.548000,2.829684,14.000000,3.456000,3.840000,False,False
-1016378,16.549000,2.829558,14.000000,3.456000,3.840000,False,False
-1016379,16.550000,2.829432,14.000000,3.456000,3.840000,False,False
-1016380,16.551000,2.829305,14.000000,3.456000,3.840000,False,False
-1016381,16.552000,2.829179,14.000000,3.456000,3.840000,False,False
-1016382,16.553000,2.829052,14.000000,3.456000,3.840000,False,False
-1016383,16.554000,2.828926,14.000000,3.456000,3.840000,False,False
-1016384,16.555000,2.828799,14.000000,3.456000,3.840000,False,False
-1016385,16.556000,2.828673,14.000000,3.456000,3.840000,False,False
-1016386,16.557000,2.828546,14.000000,3.456000,3.840000,False,False
-1016387,16.558000,2.828419,14.000000,3.456000,3.840000,False,False
-1016388,16.559000,2.828293,14.000000,3.456000,3.840000,False,False
-1016389,16.560000,2.828166,14.000000,3.456000,3.840000,False,False
-1016390,16.561000,2.828039,14.000000,3.456000,3.840000,False,False
-1016391,16.562000,2.827912,14.000000,3.456000,3.840000,False,False
-1016392,16.563000,2.827786,14.000000,3.456000,3.840000,False,False
-1016393,16.564000,2.827659,14.000000,3.456000,3.840000,False,False
-1016394,16.565000,2.827532,14.000000,3.456000,3.840000,False,False
-1016395,16.566000,2.827405,14.000000,3.456000,3.840000,False,False
-1016396,16.567000,2.827278,14.000000,3.456000,3.840000,False,False
-1016397,16.568000,2.827151,14.000000,3.456000,3.840000,False,False
-1016398,16.569000,2.827024,14.000000,3.456000,3.840000,False,False
-1016399,16.570000,2.826897,14.000000,3.456000,3.840000,False,False
-1016400,16.571000,2.826770,14.000000,3.456000,3.840000,False,False
379,16.571711,2.826680,14.000000,3.456000,3.840000,False,False
-1016401,16.572000,2.826643,14.000000,3.456000,3.840000,False,False
-1016402,16.573000,2.826516,14.000000,3.456000,3.840000,False,False
-1016403,16.574000,2.826389,14.000000,3.456000,3.840000,False,False
-1016404,16.575000,2.826262,14.000000,3.456000,3.840000,False,False
-1016405,16.576000,2.826135,14.000000,3.456000,3.840000,False,False
-1016406,16.577000,2.826008,14.000000,3.456000,3.840000,False,False
-1016407,16.578000,2.825880,14.000000,3.456000,3.840000,False,False
-1016408,16.579000,2.825753,14.000000,3.456000,3.840000,False,False
-1016409,16.580000,2.825626,14.000000,3.456000,3.840000,False,False
-1016410,16.581000,2.825498,14.000000,3.456000,3.840000,False,False
-1016411,16.582000,2.825371,14.000000,3.456000,3.840000,False,False
-1016412,16.583000,2.825244,14.000000,3.456000,3.840000,False,False
-1016413,16.584000,2.825116,14.000000,3.456000,3.840000,False,False
-1016414,16.585000,2.824989,14.000000,3.456000,3.840000,False,False
-1016415,16.586000,2.824862,14.000000,3.456000,3.840000,False,False
-1016416,16.587000,2.824734,14.000000,3.456000,3.840000,False,False
-1016417,16.588000,2.824607,14.000000,3.456000,3.840000,False,False
-1016418,16.589000,2.824479,14.000000,3.456000,3.840000,False,False
-1016419,16.590000,2.824352,14.000000,3.456000,3.840000,False,False
-1016420,16.591000,2.824224,14.000000,3.456000,3.840000,False,False
-1016421,16.592000,2.824096,14.000000,3.456000,3.840000,False,False
-1016422,16.593000,2.823969,14.000000,3.456000,3.840000,False,False
-1016423,16.594000,2.823841,14.000000,3.456000,3.840000,False,False
-1016424,16.595000,2.823713,14.000000,3.456000,3.840000,False,False
-1016425,16.596000,2.823586,14.000000,3.456000,3.840000,False,False
-1016426,16.597000,2.823458,14.000000,3.456000,3.840000,False,False
-1016427,16.598000,2.823330,14.000000,3.456000,3.840000,False,False
-1016428,16.599000,2.823202,14.000000,3.456000,3.840000,False,False
-1016429,16.600000,2.823074,14.000000,3.456000,3.840000,False,False
-1016430,16.601000,2.822947,14.000000,3.456000,3.840000,False,False
-1016431,16.602000,2.822819,14.000000,3.456000,3.840000,False,False
-1016432,16.603000,2.822691,14.000000,3.456000,3.840000,False,False
-1016433,16.604000,2.822563,14.000000,3.456000,3.840000,False,False
-1016434,16.605000,2.822435,14.000000,3.456000,3.840000,False,False
-1016435,16.606000,2.822307,14.000000,3.456000,3.840000,False,False
-1016436,16.607000,2.822179,14.000000,3.456000,3.840000,False,False
-1016437,16.608000,2.822051,14.000000,3.456000,3.840000,False,False
-1016438,16.609000,2.821923,14.000000,3.456000,3.840000,False,False
-1016439,16.610000,2.821794,14.000000,3.456000,3.840000,False,False
-1016440,16.611000,2.821666,14.000000,3.456000,3.840000,False,False
-1016441,16.612000,2.821538,14.000000,3.456000,3.840000,False,False
-1016442,16.613000,2.821410,14.000000,3.456000,3.840000,False,False
-1016443,16.614000,2.821282,14.000000,3.456000,3.840000,False,False
-1016444,16.615000,2.821153,14.000000,3.456000,3.840000,False,False
380,16.615381,2.821104,14.000000,3.456000,3.840000,False,False
-1016445,16.616000,2.821025,14.000000,3.456000,3.840000,False,False
-1016446,16.617000,2.820897,14.000000,3.456000,3.840000,False,False
-1016447,16.618000,2.820768,14.000000,3.456000,3.840000,False,False
-1016448,16.619000,2.820640,14.000000,3.456000,3.840000,False,False
-1016449,16.620000,2.820511,14.000000,3.456000,3.840000,False,False
-1016450,16.621000,2.820383,14.000000,3.456000,3.840000,False,False
-1016451,16.622000,2.820255,14.000000,3.456000,3.840000,False,False
-1016452,16.623000,2.820126,14.000000,3.456000,3.840000,False,False
-1016453,16.624000,2.819998,14.000000,3.456000,3.840000,False,False
-1016454,16.625000,2.819869,14.000000,3.456000,3.840000,False,False
-1016455,16.626000,2.819740,14.000000,3.456000,3.840000,False,False
-1016456,16.627000,2.819612,14.000000,3.456000,3.840000,False,False
-1016457,16.628000,2.819483,14.000000,3.456000,3.840000,False,False
-1016458,16.629000,2.819354,14.000000,3.456000,3.840000,False,False
-1016459,16.630000,2.819226,14.000000,3.456000,3.840000,False,False
-1016460,16.631000,2.819097,14.000000,3.456000,3.840000,False,False
-1016461,16.632000,2.818968,14.000000,3.456000,3.840000,False,False
-1016462,16.633000,2.818839,14.000000,3.456000,3.840000,False,False
-1016463,16.634000,2.818711,14.000000,3.456000,3.840000,False,False
-1016464,16.635000,2.818582,14.000000,3.456000,3.840000,False,False
-1016465,16.636000,2.818453,14.000000,3.456000,3.840000,False,False
-1016466,16.637000,2.818324,14.000000,3.456000,3.840000,False,False
-1016467,16.638000,2.818195,14.000000,3.456000,3.840000,False,False
-1016468,16.639000,2.818066,14.000000,3.456000,3.840000,False,False
-1016469,16.640000,2.817937,14.000000,3.456000,3.840000,False,False
-1016470,16.641000,2.817808,14.000000,3.456000,3.840000,False,False
-1016471,16.642000,2.817679,14.000000,3.456000,3.840000,False,False
-1016472,16.643000,2.817550,14.000000,3.456000,3.840000,False,False
-1016473,16.644000,2.817421,14.000000,3.456000,3.840000,False,False
-1016474,16.645000,2.817292,14.000000,3.456000,3.840000,False,False
-1016475,16.646000,2.817162,14.000000,3.456000,3.840000,False,False
-1016476,16.647000,2.817033,14.000000,3.456000,3.840000,False,False
-1016477,16.648000,2.816904,14.000000,3.456000,3.840000,False,False
-1016478,16.649000,2.816775,14.000000,3.456000,3.840000,False,False
-1016479,16.650000,2.816646,14.000000,3.456000,3.840000,False,False
-1016480,16.651000,2.816516,14.000000,3.456000,3.840000,False,False
-1016481,16.652000,2.816387,14.000000,3.456000,3.840000,False,False
-1016482,16.653000,2.816257,14.000000,3.456000,3.840000,False,False
-1016483,16.654000,2.816128,14.000000,3.456000,3.840000,False,False
-1016484,16.655000,2.815999,14.000000,3.456000,3.840000,False,False
-1016485,16.656000,2.815869,14.000000,3.456000,3.840000,False,False
-1016486,16.657000,2.815740,14.000000,3.456000,3.840000,False,False
-1016487,16.658000,2.815610,14.000000,3.456000,3.840000,False,False
381,16.659052,2.815474,14.000000,3.456000,3.840000,False,False
-1016488,16.660000,2.815351,14.000000,3.456000,3.840000,False,False
-1016489,16.661000,2.815221,14.000000,3.456000,3.840000,False,False
-1016490,16.662000,2.815092,14.000000,3.456000,3.840000,False,False
-1016491,16.663000,2.814962,14.000000,3.456000,3.840000,False,False
-1016492,16.664000,2.814832,14.000000,3.456000,3.840000,False,False
-1016493,16.665000,2.814703,14.000000,3.456000,3.840000,False,False
-1016494,16.666000,2.814573,14.000000,3.456000,3.840000,False,False
-1016495,16.667000,2.814443,14.000000,3.456000,3.840000,False,False
-1016496,16.668000,2.814313,14.000000,3.456000,3.840000,False,False
-1016497,16.669000,2.814183,14.000000,3.456000,3.840000,False,False
-1016498,16.670000,2.814054,14.000000,3.456000,3.840000,False,False
-1016499,16.671000,2.813924,14.000000,3.456000,3.840000,False,False
-1016500,16.672000,2.813794,14.000000,3.456000,3.840000,False,False
-1016501,16.673000,2.813664,14.000000,3.456000,3.840000,False,False
-1016502,16.674000,2.813534,14.000000,3.456000,3.840000,False,False
-1016503,16.675000,2.813404,14.000000,3.456000,3.840000,False,False
-1016504,16.676000,2.813274,14.000000,3.456000,3.840000,False,False
-1016505,16.677000,2.813144,14.000000,3.456000,3.840000,False,False
-1016506,16.678000,2.813013,14.000000,3.456000,3.840000,False,False
-1016507,16.679000,2.812883,14.000000,3.456000,3.840000,False,False
-1016508,16.680000,2.812753,14.000000,3.456000,3.840000,False,False
-1016509,16.681000,2.812623,14.000000,3.456000,3.840000,False,False
-1016510,16.682000,2.812493,14.000000,3.456000,3.840000,False,False
-1016511,16.683000,2.812362,14.000000,3.456000,3.840000,False,False
-1016512,16.684000,2.812232,14.000000,3.456000,3.840000,False,False
-1016513,16.685000,2.812102,14.000000,3.456000,3.840000,False,False
-1016514,16.686000,2.811972,14.000000,3.456000,3.840000,False,False
-1016515,16.687000,2.811841,14.000000,3.456000,3.840000,False,False
-1016516,16.688000,2.811711,14.000000,3.456000,3.840000,False,False
-1016517,16.689000,2.811580,14.000000,3.456000,3.840000,False,False
-1016518,16.690000,2.811450,14.000000,3.456000,3.840000,False,False
-1016519,16.691000,2.811319,14.000000,3.456000,3.840000,False,False
-1016520,16.692000,2.811189,14.000000,3.456000,3.840000,False,False
-1016521,16.693000,2.811058,14.000000,3.456000,3.840000,False,False
-1016522,16.694000,2.810928,14.000000,3.456000,3.840000,False,False
-1016523,16.695000,2.810797,14.000000,3.456000,3.840000,False,False
-1016524,16.696000,2.810666,14.000000,3.456000,3.840000,False,False
-1016525,16.697000,2.810536,14.000000,3.456000,3.840000,False,False
-1016526,16.698000,2.810405,14.000000,3.456000,3.840000,False,False
-1016527,16.699000,2.810274,14.000000,3.456000,3.840000,False,False
-1016528,16.700000,2.810143,14.000000,3.456000,3.840000,False,False
-1016529,16.701000,2.810013,14.000000,3.456000,3.840000,False,False
-1016530,16.702000,2.809882,14.000000,3.456000,3.840000,False,False
382,16.702722,2.809787,14.000000,3.456000,3.840000,False,False
-1016531,16.703000,2.809751,14.000000,3.456000,3.840000,False,False
-1016532,16.704000,2.809620,14.000000,3.456000,3.840000,False,False
-1016533,16.705000,2.809489,14.000000,3.456000,3.840000,False,False
-1016534,16.706000,2.809358,14.000000,3.456000,3.840000,False,False
-1016535,16.707000,2.809227,14.000000,3.456000,3.840000,False,False
-1016536,16.708000,2.809096,14.000000,3.456000,3.840000,False,False
-1016537,16.709000,2.808965,14.000000,3.456000,3.840000,False,False
-1016538,16.710000,2.808834,14.000000,3.456000,3.840000,False,False
-1016539,16.711000,2.808703,14.000000,3.456000,3.840000,False,False
-1016540,16.712000,2.808572,14.000000,3.456000,3.840000,False,False
-1016541,16.713000,2.808441,14.000000,3.456000,3.840000,False,False
-1016542,16.714000,2.808310,14.000000,3.456000,3.840000,False,False
-1016543,16.715000,2.808178,14.000000,3.456000,3.840000,False,False
-1016544,16.716000,2.808047,14.000000,3.456000,3.840000,False,False
-1016545,16.717000,2.807916,14.000000,3.456000,3.840000,False,False
-1016546,16.718000,2.807785,14.000000,3.456000,3.840000,False,False
-1016547,16.719000,2.807653,14.000000,3.456000,3.840000,False,False
-1016548,16.720000,2.807522,14.000000,3.456000,3.840000,False,False
-1016549,16.721000,2.807390,14.000000,3.456000,3.840000,False,False
-1016550,16.722000,2.807259,14.000000,3.456000,3.840000,False,False
-1016551,16.723000,2.807128,14.000000,3.456000,3.840000,False,False
-1016552,16.724000,2.806996,14.000000,3.456000,3.840000,False,False
-1016553,16.725000,2.806865,14.000000,3.456000,3.840000,False,False
-1016554,16.726000,2.806733,14.000000,3.456000,3.840000,False,False
-1016555,16.727000,2.806601,14.000000,3.456000,3.840000,False,False
-1016556,16.728000,2.806470,14.000000,3.456000,3.840000,False,False
-1016557,16.729000,2.806338,14.000000,3.456000,3.840000,False,False
-1016558,16.730000,2.806207,14.000000,3.456000,3.840000,False,False
-1016559,16.731000,2.806075,14.000000,3.456000,3.840000,False,False
-1016560,16.732000,2.805943,14.000000,3.456000,3.840000,False,False
-1016561,16.733000,2.805811,14.000000,3.456000,3.840000,False,False
-1016562,16.734000,2.805680,14.000000,3.456000,3.840000,False,False
-1016563,16.735000,2.805548,14.000000,3.456000,3.840000,False,False
-1016564,16.736000,2.805416,14.000000,3.456000,3.840000,False,False
-1016565,16.737000,2.805284,14.000000,3.456000,3.840000,False,False
-1016566,16.738000,2.805152,14.000000,3.456000,3.840000,False,False
383,16.739118,2.805005,14.000000,3.456000,3.840000,False,False
-1016567,16.740000,2.804888,14.000000,3.456000,3.840000,False,False
-1016568,16.741000,2.804757,14.000000,3.456000,3.840000,False,False
-1016569,16.742000,2.804625,14.000000,3.456000,3.840000,False,False
-1016570,16.743000,2.804493,14.000000,3.456000,3.840000,False,False
-1016571,16.744000,2.804361,14.000000,3.456000,3.840000,False,False
-1016572,16.745000,2.804229,14.000000,3.456000,3.840000,False,False
-1016573,16.746000,2.804097,14.000000,3.456000,3.840000,False,False
-1016574,16.747000,2.803965,14.000000,3.456000,3.840000,False,False
-1016575,16.748000,2.803833,14.000000,3.456000,3.840000,False,False
-1016576,16.749000,2.803701,14.000000,3.456000,3.840000,False,False
-1016577,16.750000,2.803569,14.000000,3.456000,3.840000,False,False
-1016578,16.751000,2.803437,14.000000,3.456000,3.840000,False,False
-1016579,16.752000,2.803305,14.000000,3.456000,3.840000,False,False
-1016580,16.753000,2.803173,14.000000,3.456000,3.840000,False,False
-1016581,16.754000,2.803041,14.000000,3.456000,3.840000,False,False
-1016582,16.755000,2.802909,14.000000,3.456000,3.840000,False,False
-1016583,16.756000,2.802776,14.000000,3.456000,3.840000,False,False
-1016584,16.757000,2.802644,14.000000,3.456000,3.840000,False,False
-1016585,16.758000,2.802512,14.000000,3.456000,3.840000,False,False
-1016586,16.759000,2.802379,14.000000,3.456000,3.840000,False,False
-1016587,16.760000,2.802247,14.000000,3.456000,3.840000,False,False
-1016588,16.761000,2.802115,14.000000,3.456000,3.840000,False,False
-1016589,16.762000,2.801982,14.000000,3.456000,3.840000,False,False
-1016590,16.763000,2.801850,14.000000,3.456000,3.840000,False,False
-1016591,16.764000,2.801717,14.000000,3.456000,3.840000,False,False
-1016592,16.765000,2.801585,14.000000,3.456000,3.840000,False,False
-1016593,16.766000,2.801452,14.000000,3.456000,3.840000,False,False
-1016594,16.767000,2.801320,14.000000,3.456000,3.840000,False,False
-1016595,16.768000,2.801187,14.000000,3.456000,3.840000,False,False
-1016596,16.769000,2.801054,14.000000,3.456000,3.840000,False,False
-1016597,16.770000,2.800922,14.000000,3.456000,3.840000,False,False
-1016598,16.771000,2.800789,14.000000,3.456000,3.840000,False,False
-1016599,16.772000,2.800656,14.000000,3.456000,3.840000,False,False
-1016600,16.773000,2.800524,14.000000,3.456000,3.840000,False,False
-1016601,16.774000,2.800391,14.000000,3.456000,3.840000,False,False
-1016602,16.775000,2.800258,14.000000,3.456000,3.840000,False,False
-1016603,16.776000,2.800125,14.000000,3.456000,3.840000,False,False
-1016604,16.777000,2.799992,14.000000,3.456000,3.840000,False,False
-1016605,16.778000,2.799859,14.000000,3.456000,3.840000,False,False
-1016606,16.779000,2.799726,14.000000,3.456000,3.840000,False,False
-1016607,16.780000,2.799593,14.000000,3.456000,3.840000,False,False
-1016608,16.781000,2.799460,14.000000,3.456000,3.840000,False,False
-1016609,16.782000,2.799327,14.000000,3.456000,3.840000,False,False
384,16.782789,2.799223,14.000000,3.456000,3.840000,False,False
-1016610,16.784000,2.799061,14.000000,3.456000,3.840000,False,False
-1016611,16.785000,2.798928,14.000000,3.456000,3.840000,False,False
-1016612,16.786000,2.798795,14.000000,3.456000,3.840000,False,False
-1016613,16.787000,2.798662,14.000000,3.456000,3.840000,False,False
-1016614,16.788000,2.798529,14.000000,3.456000,3.840000,False,False
-1016615,16.789000,2.798395,14.000000,3.456000,3.840000,False,False
-1016616,16.790000,2.798262,14.000000,3.456000,3.840000,False,False
-1016617,16.791000,2.798129,14.000000,3.456000,3.840000,False,False
-1016618,16.792000,2.797995,14.000000,3.456000,3.840000,False,False
-1016619,16.793000,2.797862,14.000000,3.456000,3.840000,False,False
-1016620,16.794000,2.797729,14.000000,3.456000,3.840000,False,False
-1016621,16.795000,2.797595,14.000000,3.456000,3.840000,False,False
-1016622,16.796000,2.797462,14.000000,3.456000,3.840000,False,False
-1016623,16.797000,2.797328,14.000000,3.456000,3.840000,False,False
-1016624,16.798000,2.797195,14.000000,3.456000,3.840000,False,False
-1016625,16.799000,2.797061,14.000000,3.456000,3.840000,False,False
-1016626,16.800000,2.796928,14.000000,3.456000,3.840000,False,False
-1016627,16.801000,2.796794,14.000000,3.456000,3.840000,False,False
-1016628,16.802000,2.796660,14.000000,3.456000,3.840000,False,False
-1016629,16.803000,2.796527,14.000000,3.456000,3.840000,False,False
-1016630,16.804000,2.796393,14.000000,3.456000,3.840000,False,False
-1016631,16.805000,2.796259,14.000000,3.456000,3.840000,False,False
-1016632,16.806000,2.796125,14.000000,3.456000,3.840000,False,False
-1016633,16.807000,2.795992,14.000000,3.456000,3.840000,False,False
-1016634,16.808000,2.795858,14.000000,3.456000,3.840000,False,False
-1016635,16.809000,2.795724,14.000000,3.456000,3.840000,False,False
-1016636,16.810000,2.795590,14.000000,3.456000,3.840000,False,False
-1016637,16.811000,2.795456,14.000000,3.456000,3.840000,False,False
-1016638,16.812000,2.795322,14.000000,3.456000,3.840000,False,False
-1016639,16.813000,2.795188,14.000000,3.456000,3.840000,False,False
-1016640,16.814000,2.795054,14.000000,3.456000,3.840000,False,False
-1016641,16.815000,2.794920,14.000000,3.456000,3.840000,False,False
-1016642,16.816000,2.794786,14.000000,3.456000,3.840000,False,False
-1016643,16.817000,2.794652,14.000000,3.456000,3.840000,False,False
-1016644,16.818000,2.794518,14.000000,3.456000,3.840000,False,False
-1016645,16.819000,2.794383,14.000000,3.456000,3.840000,False,False
-1016646,16.820000,2.794249,14.000000,3.456000,3.840000,False,False
-1016647,16.821000,2.794115,14.000000,3.456000,3.840000,False,False
-1016648,16.822000,2.793981,14.000000,3.456000,3.840000,False,False
-1016649,16.823000,2.793846,14.000000,3.456000,3.840000,False,False
-1016650,16.824000,2.793712,14.000000,3.456000,3.840000,False,False
-1016651,16.825000,2.793578,14.000000,3.456000,3.840000,False,False
-1016652,16.826000,2.793443,14.000000,3.456000,3.840000,False,False
385,16.826459,2.793381,14.000000,3.456000,3.840000,False,False
